"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"399","MEI",32.33486111,-88.750555555,6188
"400","MEM",35.04611111,-89.97763889,2295250
"401","MER",37.38055556,-120.56805556,1575
"402","MFE",26.176388885,-98.239166665,335325
"403","MFI",44.635416665,-90.188055555,2
"404","MFR",42.3737962966667,-122.872685183333,306182
"405","MGM",32.30027778,-86.3925,157569
"406","MGW",39.643222224,-79.916722222,9573
"407","MHK",39.141666665,-96.67027778,65582
"408","MHL",39.09777778,-93.20138889,15
"409","MHR",38.555833335,-121.29638889,3
"410","MHT",42.9369444425,-71.438125,1189373
"411","MI2",42.742833336,-86.107222224,8
"412","MIA",25.7934259266667,-80.2874074066667,9248596
"413","MIB",48.415694445,-101.35763889,142
"414","MIE",40.2406481466667,-85.3949074033333,481
"415","MJX",39.9270370366667,-74.2935648166667,2
"416","MKC",39.123194445,-94.59277778,2236
"417","MKE",42.9479761885714,-87.8969047614286,3167741
"418","MKG",43.169722225,-86.2375,17264
"419","MKL",35.600694445,-88.91541667,2497
"420","MLB",28.1025925933333,-80.6437963,211444
"421","MLI",41.448333334,-90.507666668,383800
"422","MLS",46.42855556,-105.885111112,159
"423","MLU",32.51097222,-92.038333335,115427
"424","MMH",37.63111111,-118.85138889,30866
"425","MMU",40.799305555,-74.415416665,35
"426","MNZ",38.721388888,-77.515833336,368
"427","MOB",30.68986111,-88.241805555,287393
"428","MOD",37.626388885,-120.95486111,11237
"429","MOT",48.25861111,-101.279444445,220263
"430","MPR",38.35388889,-97.69138889,NA
"431","MQT",46.35361111,-87.39527778,42207
"432","MQY",36.00888889,-86.52,1073
"433","MRY",36.587166664,-121.84405556,201990
"434","MSL",34.74527778,-87.61027778,2232
"435","MSN",43.14097222,-89.33722222,824221
"436","MSO",46.915972225,-114.08902778,297059
"437","MSP",44.884027775,-93.219722225,14945190
"438","MSS",44.9363888883333,-74.845462965,4784
"439","MSY",29.992888886,-90.25716667,4550945
"440","MTJ",38.50513889,-107.894444445,84208
"441","MTO",39.478055558,-88.279333334,132
"442","MTP",41.07666667,-71.92055556,22
"443","MVL",44.53483333,-72.614,7
"444","MVM",36.713055555,-110.232638885,85
"445","MVN",38.323194445,-88.85861111,NA
"446","MVY",41.393055555,-70.61527778,55545
"447","MWA",37.754388888,-89.012166666,10968
"448","MWH",47.20712963,-119.318333336667,NA
"449","MYH",36.73433333,-111.75288889,NA
"450","MYR",33.679444445,-78.929027775,815166
"451","NAD",42.6962301585714,-73.1705952414286,15
"452","NC4",36.399444445,-76.015833335,NA
"453","NEW",30.04097222,-90.0275,25
"454","NGU",36.937555556,-76.289444448,NA
"455","NHZ",43.892333332,-69.938944446,13
"456","NJ1",39.77833333,-74.94777778,2
"457","NJ5",41.20027778,-74.62305556,2
"458","NJK",32.828333335,-115.67027778,2361
"459","NPT",41.5320833325,-71.28201389,64
"460","NTD",34.119833336,-119.12022222,585
"461","NUQ",37.4155555566667,-122.04824074,NA
"462","NV3",35.44444444,-114.90944444,22
"463","NY1",41.98527778,-73.964305555,9
"464","NY3",42.815555555,-76.465972225,NA
"465","NY4",44.67666667,-74.94833333,3
"466","NY7",42.91388889,-76.44083333,5
"467","NY8",40.98694444,-72.51916667,2
"468","NYL",32.65666667,-114.60583333,75600
"469","OAJ",34.829722225,-77.611944445,167152
"470","OAK",37.72114583375,-122.2211458325,4385430
"471","OCF",29.1733333333333,-82.2250925933333,166
"472","ODW",48.2525,-122.673055555,3
"473","OGD",41.195972225,-112.011944445,15477
"474","OGS",44.681999998,-75.464722222,5379
"475","OKC",35.39277778,-97.60101852,1784751
"476","OLF",48.09458333,-105.570694445,2630
"477","OLM",46.971527775,-122.902916665,3
"478","OLV",34.97875,-89.78694444,NA
"479","OMA",41.3025,-95.89375,1972957
"480","OMK",48.465555555,-119.519444445,4
"481","ONT",34.05611111,-117.60111111,1932290
"482","OPF",25.90722222,-80.278657405,26
"483","ORD",41.9792129633333,-87.9071759283333,26739252
"484","ORF",36.895277775,-76.20125,1559695
"485","ORH",42.26761111,-71.875444444,7732
"486","ORL",28.544861115,-81.33430556,5
"487","OTH",43.41824074,-124.242314813333,16411
"488","OTS",48.498833334,-122.662222222,286
"489","OWB",37.739277778,-87.166722218,21688
"490","OWD",42.19125,-71.17513889,73
"491","OXC",41.47861111,-73.13527778,117
"492","OXR",34.20097222,-119.206805555,5
"493","PAE",47.907638885,-122.28152778,10
"494","PAH",37.060694445,-88.77277778,20402
"495","PBG",44.65083333,-73.46805556,151076
"496","PBI",26.68263889,-80.094861115,2778124
"497","PCT",40.399444445,-74.658333335,10
"498","PDK",33.87527778,-84.30208333,16
"499","PDT",45.695555554,-118.841000002,4083
"500","PDX",45.58888889,-122.59597222,6846661
"501","PGA",36.92625,-111.447777775,7252
"502","PGC",38.995,-79.14583333,1
"503","PGD",26.91902778,-81.99111111,170908
"504","PGS",35.52833333,-113.24666667,68
"505","PGV",35.635000002,-77.384833336,59906
"506","PHF",37.13175926,-76.49324074,263623
"507","PHL",39.871277776,-75.242277778,12765712
"508","PHX",33.43513889,-112.010555555,17968365
"509","PIA",40.6623148166667,-89.6892592566667,290830
"510","PIB",31.46736111,-89.336805555,8368
"511","PIE",27.9090740733333,-82.6868055566667,504465
"512","PIH",42.911527775,-112.595138885,23759
"513","PIR",44.383194445,-100.285,14252
"514","PIT",40.49402778,-80.234305555,3745067
"515","PKB",39.345111112,-81.439222222,8246
"516","PLN",45.57083333,-84.794722225,26884
"517","PNE",40.0808333333333,-75.0118518533333,17
"518","PNS",30.47333333,-87.1869444466667,744070
"519","POU",41.626944448,-73.883888892,5
"520","PQI",46.686944445,-68.04611111,11422
"521","PRC",34.653666664,-112.42038889,5156
"522","PSC",46.264305555,-119.116944445,327310
"523","PSE",18.0094444425,-66.563125,93445
"524","PSF",42.42711111,-73.29188889,4
"525","PSK",37.13722222,-80.67861111,25
"526","PSM",43.07791667,-70.82333333,2850
"527","PSP",33.8290277775,-116.5061111125,751323
"528","PTK",42.66527778,-83.41930556,1937
"529","PUB",38.290222224,-104.497000002,6503
"530","PUL",47.73388889,-122.64722222,10
"531","PUW",46.744305555,-117.10722222,40818
"532","PVC",42.072152775,-70.221041665,11247
"533","PVD",41.72411111,-71.427666666,1883528
"534","PVU",40.218611115,-111.722777775,29885
"535","PWK",42.1129166675,-87.90125,6
"536","PWM",43.645555556,-70.307833334,835008
"537","PWT",47.48675926,-122.763796293333,4
"538","PYM",41.909055556,-70.728555556,9
"539","QMN",42.00072222,-71.198277778,18
"540","QSO",42.100555555,-72.03611111,NA
"541","RAC",42.76111111,-87.81388889,2
"542","RAP",44.04527778,-103.05708333,255371
"543","RBG",43.23911111,-123.356611108,NA
"544","RBN",24.62861111,-82.87333333,9109
"545","RBW",32.92111111,-80.64055556,31
"546","RCA",44.145,-103.103333335,NA
"547","RCE",48.61222222,-123.13861111,253
"548","RDD",40.50861111,-122.292777775,24195
"549","RDG",40.37861111,-75.964583335,1336
"550","RDM",44.254305555,-121.150694445,235664
"551","RDU",35.87652778,-78.78472222,4385373
"552","RFD",42.19625,-89.09486111,99916
"553","RHI",45.63111111,-89.462083335,18761
"554","RIC",37.50527778,-77.31972222,1593276
"555","RIL",39.5237963,-107.745092596667,7
"556","RIV",33.880694445,-117.259027775,5
"557","RIW",43.064305555,-108.45833333,13407
"558","RKD",44.059583335,-69.098611115,7300
"559","RKS",41.59527778,-109.065555555,24217
"560","RME",43.23388889,-75.40722222,580
"561","RNO",39.498472225,-119.76777778,1668054
"562","ROA",37.325388892,-79.975722226,310194
"563","ROC",43.1198148166667,-77.6717592566667,1204041
"564","ROG",36.372444444,-94.10694444,14
